head	relation	tail
1608	relation_100	5963
1608	relation_100	5896
1608	relation_100	5753
1608	relation_100	5190
1608	relation_100	89
1608	relation_100	5635
1609	relation_100	5458
1609	relation_100	5759
1609	relation_100	3604
1609	relation_100	4397
1609	relation_100	6015
1609	relation_100	6197
1609	relation_100	5554
1610	relation_100	3846
1610	relation_100	4487
1610	relation_100	3912
1610	relation_100	6054
1610	relation_100	3615
1610	relation_100	3625
1611	relation_100	3144
1611	relation_100	3084
1611	relation_100	4909
1611	relation_100	3327
1611	relation_100	3042
1611	relation_100	237
1611	relation_100	3243
1611	relation_100	592
1611	relation_100	3244
1612	relation_100	4332
1612	relation_100	5001
1612	relation_100	230
1612	relation_100	5030
1612	relation_100	218
1612	relation_100	3872
1612	relation_100	6174
1612	relation_100	4527
1612	relation_100	4671
1613	relation_100	5046
1613	relation_100	5458
1613	relation_100	5759
1613	relation_100	3083
1613	relation_100	4494
1613	relation_100	4331
1613	relation_100	5470
1613	relation_100	5537
1613	relation_100	3526
1613	relation_100	3126
1613	relation_100	4167
1613	relation_100	5433
1613	relation_100	6005
1614	relation_100	4487
1614	relation_100	4512
1614	relation_100	228
1614	relation_100	89
1614	relation_100	3226
1614	relation_100	3687
1615	relation_100	3839
1615	relation_100	3604
1615	relation_100	6051
1615	relation_100	3433
1615	relation_100	6055
1616	relation_100	5458
1616	relation_100	4092
1616	relation_100	3334
1616	relation_100	3853
1616	relation_100	3703
1616	relation_100	3705
1616	relation_100	3704
1617	relation_100	3839
1617	relation_100	6397
1617	relation_100	4609
1617	relation_100	3075
1617	relation_100	3858
1617	relation_100	3086
1617	relation_100	3912
1617	relation_100	3604
1617	relation_100	5062
1617	relation_100	5513
1617	relation_100	4169
1617	relation_100	3511
1617	relation_100	3105
1617	relation_100	3532
1617	relation_100	5909
1617	relation_100	4554
1617	relation_100	4909
1617	relation_100	6190
1617	relation_100	3862
1617	relation_100	4365
1617	relation_100	4168
1617	relation_100	3740
1617	relation_100	5888
1617	relation_100	4170
1617	relation_100	6011
1617	relation_100	4371
1617	relation_100	4468
1617	relation_100	5685
1617	relation_100	5214
1617	relation_100	3106
1617	relation_100	5946
1617	relation_100	6518
1617	relation_100	4041
1617	relation_100	4366
1617	relation_100	4372
1617	relation_100	3139
1617	relation_100	237
1617	relation_100	5939
1617	relation_100	5240
1617	relation_100	4233
1617	relation_100	5622
1617	relation_100	3977
1618	relation_100	4332
1618	relation_100	3858
1618	relation_100	3912
1618	relation_100	3144
1618	relation_100	5552
1618	relation_100	5468
1618	relation_100	5880
1618	relation_100	5030
1618	relation_100	5033
1619	relation_100	3320
1619	relation_100	4907
1619	relation_100	4835
1619	relation_100	3330
1619	relation_100	5100
1619	relation_100	5407
1620	relation_100	6291
1620	relation_100	3898
1620	relation_100	3894
1620	relation_100	3883
1620	relation_100	3896
1621	relation_100	777
1621	relation_100	3330
1621	relation_100	3222
1621	relation_100	5745
1621	relation_100	6154
1621	relation_100	5466
1621	relation_100	5964
1622	relation_100	5458
1622	relation_100	3075
1622	relation_100	4019
1622	relation_100	5470
1622	relation_100	3079
1623	relation_100	5969
1623	relation_100	4487
1623	relation_100	3075
1623	relation_100	4494
1623	relation_100	3350
1623	relation_100	5099
1624	relation_100	3427
1624	relation_100	3062
1624	relation_100	3065
1624	relation_100	3122
1624	relation_100	5916
1624	relation_100	6500
1624	relation_100	3428
1624	relation_100	5707
1624	relation_100	3109
1624	relation_100	5241
1624	relation_100	5107
1624	relation_100	3121
1624	relation_100	3281
1624	relation_100	3688
1624	relation_100	3436
1624	relation_100	3064
1624	relation_100	3313
1624	relation_100	5782
1624	relation_100	4769
1624	relation_100	3971
1624	relation_100	5094
1625	relation_100	4487
1625	relation_100	5922
1625	relation_100	3144
1625	relation_100	5953
1625	relation_100	3220
1626	relation_100	3839
1626	relation_100	3075
1626	relation_100	3086
1626	relation_100	3912
1626	relation_100	3432
1626	relation_100	6514
1626	relation_100	3551
1626	relation_100	5259
1626	relation_100	6371
1627	relation_100	4487
1627	relation_100	3075
1627	relation_100	4492
1627	relation_100	3806
1627	relation_100	5116
1628	relation_100	4487
1628	relation_100	3075
1628	relation_100	3083
1628	relation_100	4494
1628	relation_100	4019
1628	relation_100	5922
1628	relation_100	5470
1628	relation_100	4652
1629	relation_100	4494
1629	relation_100	215
1629	relation_100	5768
1629	relation_100	5767
1629	relation_100	5051
1630	relation_100	4492
1630	relation_100	6216
1630	relation_100	4329
1630	relation_100	6015
1630	relation_100	6054
1630	relation_100	5238
1631	relation_100	3469
1631	relation_100	5458
1631	relation_100	5759
1631	relation_100	4019
1631	relation_100	4331
1631	relation_100	5470
1631	relation_100	6400
1631	relation_100	3078
1631	relation_100	5101
1631	relation_100	4324
1632	relation_100	3839
1632	relation_100	5759
1632	relation_100	3347
1632	relation_100	3075
1632	relation_100	5728
1632	relation_100	5692
1632	relation_100	5423
1633	relation_100	5759
1633	relation_100	3083
1633	relation_100	4331
1633	relation_100	3160
1633	relation_100	218
1633	relation_100	226
1634	relation_100	5759
1634	relation_100	4494
1634	relation_100	3096
1634	relation_100	85
1634	relation_100	3323
1635	relation_100	5046
1635	relation_100	3639
1635	relation_100	5001
1635	relation_100	218
1635	relation_100	3872
1635	relation_100	3356
1635	relation_100	3355
1635	relation_100	3434
1635	relation_100	241
1635	relation_100	4671
1635	relation_100	5715
1636	relation_100	3347
1636	relation_100	6054
1636	relation_100	4350
1636	relation_100	229
1636	relation_100	5442
1637	relation_100	3839
1637	relation_100	5458
1637	relation_100	3912
1637	relation_100	3604
1637	relation_100	3365
1637	relation_100	5415
1638	relation_100	5885
1638	relation_100	4487
1638	relation_100	4256
1638	relation_100	3075
1638	relation_100	4494
1639	relation_100	4251
1639	relation_100	3537
1639	relation_100	5921
1639	relation_100	227
1639	relation_100	3641
1639	relation_100	4250
1640	relation_100	5759
1640	relation_100	4256
1640	relation_100	3075
1640	relation_100	3083
1640	relation_100	4331
1640	relation_100	871
1641	relation_100	5047
1641	relation_100	3839
1641	relation_100	3083
1641	relation_100	4332
1641	relation_100	3858
1641	relation_100	4331
1641	relation_100	5880
1641	relation_100	3983
1641	relation_100	5484
1641	relation_100	3862
1641	relation_100	3612
1642	relation_100	3839
1642	relation_100	3086
1642	relation_100	3666
1642	relation_100	4212
1642	relation_100	3124
1642	relation_100	5953
1642	relation_100	5064
1643	relation_100	5728
1643	relation_100	4752
1643	relation_100	4665
1643	relation_100	4761
1643	relation_100	3361
1644	relation_100	4494
1644	relation_100	3604
1644	relation_100	6054
1644	relation_100	108
1644	relation_100	5103
1645	relation_100	5458
1645	relation_100	5759
1645	relation_100	2
1645	relation_100	2983
1645	relation_100	4386
1646	relation_100	3846
1646	relation_100	5458
1646	relation_100	6186
1646	relation_100	5415
1646	relation_100	3273
1647	relation_100	4512
1647	relation_100	3086
1647	relation_100	5431
1647	relation_100	3160
1647	relation_100	3983
1648	relation_100	6054
1648	relation_100	4035
1648	relation_100	5414
1648	relation_100	6049
1648	relation_100	3124
1648	relation_100	246
1649	relation_100	4332
1649	relation_100	3858
1649	relation_100	3086
1649	relation_100	5492
1649	relation_100	3475
1649	relation_100	5484
1649	relation_100	5030
1650	relation_100	3839
1650	relation_100	3465
1650	relation_100	3086
1650	relation_100	4467
1650	relation_100	3658
1650	relation_100	3972
1650	relation_100	5976
1650	relation_100	4992
1651	relation_100	3604
1651	relation_100	4046
1651	relation_100	4322
1651	relation_100	4407
1651	relation_100	246
1652	relation_100	5458
1652	relation_100	5856
1652	relation_100	4019
1652	relation_100	5922
1652	relation_100	5470
1652	relation_100	3334
1652	relation_100	4366
1653	relation_100	5458
1653	relation_100	4019
1653	relation_100	3129
1653	relation_100	4752
1653	relation_100	4665
1653	relation_100	4020
1653	relation_100	89
1653	relation_100	218
1653	relation_100	4761
1653	relation_100	4198
1653	relation_100	4199
1653	relation_100	4759
1653	relation_100	224
1653	relation_100	3133
1653	relation_100	241
1653	relation_100	95
1653	relation_100	3131
1653	relation_100	221
1653	relation_100	91
1653	relation_100	93
1653	relation_100	244
1653	relation_100	243
1653	relation_100	94
1654	relation_100	5046
1654	relation_100	3160
1654	relation_100	4232
1654	relation_100	4530
1654	relation_100	5771
1654	relation_100	3983
1654	relation_100	3315
1655	relation_100	4487
1655	relation_100	3075
1655	relation_100	4492
1655	relation_100	4494
1655	relation_100	3827
1656	relation_100	4487
1656	relation_100	3347
1656	relation_100	3912
1656	relation_100	3453
1656	relation_100	230
1656	relation_100	4086
1656	relation_100	89
1657	relation_100	3839
1657	relation_100	3086
1657	relation_100	3737
1657	relation_100	3614
1657	relation_100	218
1657	relation_100	437
1657	relation_100	232
1657	relation_100	3271
1658	relation_100	5969
1658	relation_100	3495
1658	relation_100	4512
1658	relation_100	3512
1658	relation_100	4671
1659	relation_100	4504
1659	relation_100	5537
1659	relation_100	6482
1659	relation_100	5211
1659	relation_100	773
1659	relation_100	4074
1660	relation_100	3858
1660	relation_100	5492
1660	relation_100	3081
1660	relation_100	3860
1660	relation_100	3861
1661	relation_100	5759
1661	relation_100	5549
1661	relation_100	4179
1661	relation_100	4046
1661	relation_100	4671
1662	relation_100	690
1662	relation_100	3330
1662	relation_100	4035
1662	relation_100	5745
1662	relation_100	5466
1662	relation_100	3880
1662	relation_100	5964
1663	relation_100	5458
1663	relation_100	4019
1663	relation_100	3084
1663	relation_100	5440
1663	relation_100	218
1663	relation_100	5857
1663	relation_100	4848
1663	relation_100	4366
1664	relation_100	5229
1664	relation_100	4332
1664	relation_100	3912
1664	relation_100	5232
1664	relation_100	3537
1664	relation_100	5880
1664	relation_100	5030
1664	relation_100	3458
1664	relation_100	5498
1665	relation_100	3075
1665	relation_100	4492
1665	relation_100	4909
1665	relation_100	5469
1665	relation_100	89
1665	relation_100	5458
1665	relation_100	5002
1665	relation_100	3079
1665	relation_100	3858
1665	relation_100	3859
1666	relation_100	4332
1666	relation_100	3858
1666	relation_100	3912
1666	relation_100	3144
1666	relation_100	5552
1666	relation_100	5468
1666	relation_100	5880
1666	relation_100	5030
1666	relation_100	5033
1667	relation_100	3494
1667	relation_100	5458
1667	relation_100	5759
1667	relation_100	690
1667	relation_100	3347
1667	relation_100	3256
1668	relation_100	4367
1668	relation_100	5702
1668	relation_100	3145
1668	relation_100	3661
1668	relation_100	4181
1669	relation_100	5963
1669	relation_100	4092
1669	relation_100	3334
1669	relation_100	5860
1669	relation_100	5861
1670	relation_100	4530
1670	relation_100	6467
1670	relation_100	6149
1670	relation_100	6103
1670	relation_100	250
1671	relation_100	5458
1671	relation_100	4052
1671	relation_100	3517
1671	relation_100	4055
1671	relation_100	3079
1672	relation_100	5759
1672	relation_100	3075
1672	relation_100	3083
1672	relation_100	4501
1672	relation_100	3126
1672	relation_100	6054
1672	relation_100	5542
1672	relation_100	5189
1672	relation_100	5491
1673	relation_100	5458
1673	relation_100	3347
1673	relation_100	4052
1673	relation_100	4019
1673	relation_100	5878
1673	relation_100	5217
1674	relation_100	4367
1674	relation_100	5702
1674	relation_100	6186
1674	relation_100	3230
1674	relation_100	3498
1675	relation_100	6028
1675	relation_100	3898
1675	relation_100	3894
1675	relation_100	3883
1675	relation_100	5036
1675	relation_100	5512
1675	relation_100	3897
1675	relation_100	5038
1676	relation_100	5759
1676	relation_100	5549
1676	relation_100	5232
1676	relation_100	6006
1676	relation_100	4895
1676	relation_100	4167
1676	relation_100	4166
1677	relation_100	4487
1677	relation_100	5759
1677	relation_100	3332
1677	relation_100	3330
1677	relation_100	3084
1678	relation_100	690
1678	relation_100	3330
1678	relation_100	5100
1678	relation_100	5860
1678	relation_100	3213
1678	relation_100	5266
1679	relation_100	5458
1679	relation_100	3075
1679	relation_100	6054
1679	relation_100	3079
1679	relation_100	3076
1679	relation_100	3073
1680	relation_100	3839
1680	relation_100	3833
1680	relation_100	3834
1680	relation_100	4077
1680	relation_100	6055
1681	relation_100	4367
1681	relation_100	3839
1681	relation_100	6193
1681	relation_100	5702
1681	relation_100	4179
1681	relation_100	4046
1682	relation_100	5458
1682	relation_100	5856
1682	relation_100	3038
1682	relation_100	3865
1682	relation_100	3224
1682	relation_100	4017
1682	relation_100	3975
1682	relation_100	5420
1682	relation_100	4911
1682	relation_100	236
1683	relation_100	5759
1683	relation_100	4332
1683	relation_100	3858
1683	relation_100	5880
1683	relation_100	5484
1683	relation_100	3862
1683	relation_100	437
1684	relation_100	5458
1684	relation_100	3093
1684	relation_100	218
1684	relation_100	6467
1684	relation_100	247
1684	relation_100	250
1685	relation_100	4512
1685	relation_100	5532
1685	relation_100	6047
1685	relation_100	3126
1685	relation_100	89
1686	relation_100	4487
1686	relation_100	3075
1686	relation_100	4052
1686	relation_100	4019
1686	relation_100	5922
1686	relation_100	3256
1686	relation_100	5025
1686	relation_100	4490
1686	relation_100	6301
1686	relation_100	3616
1686	relation_100	5526
1686	relation_100	3151
1686	relation_100	247
1686	relation_100	3275
1686	relation_100	249
1686	relation_100	3280
1686	relation_100	248
1686	relation_100	5424
1687	relation_100	5458
1687	relation_100	3144
1687	relation_100	5753
